BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201203,15,1710,201203,15,1710,60759.0,362997,MICHIGAN,26.0,2012,March,Hail,C,161,WASHTENAW,DTX,15-MAR-12 17:10:00,EST-5,15-MAR-12 17:10:00,0,0,0,0,0.00K,0.00K,Trained Spotter,0.75,,,,,,,,,,,3.0,NE,ANN ARBOR,3.0,NE,ANN ARBOR,42.31,-83.7,42.31,-83.7,"An amplified, upper level weather pattern allowed for an unseasonably warm and humid air mass to infiltrate the southern Great Lakes region.  Highly anomalous for the month of March, surface dew points climbed into the lower 60 degree range across much of Southeastern Michigan. This rich moisture combined with an upper level disturbance tracking northward through Lower Michigan to fuel a long duration severe thunderstorm event across Southeastern Michigan. The primary severe weather type observed with these storms was very large hail, along with 3 tornadoes.",,CSV
201203,15,1725,201203,15,1725,60759.0,363005,MICHIGAN,26.0,2012,March,Hail,C,161,WASHTENAW,DTX,15-MAR-12 17:25:00,EST-5,15-MAR-12 17:25:00,0,0,0,0,0.00K,0.00K,Trained Spotter,0.88,,,,,,,,,,,1.0,W,GEDDES,1.0,W,GEDDES,42.27,-83.68,42.27,-83.68,"An amplified, upper level weather pattern allowed for an unseasonably warm and humid air mass to infiltrate the southern Great Lakes region.  Highly anomalous for the month of March, surface dew points climbed into the lower 60 degree range across much of Southeastern Michigan. This rich moisture combined with an upper level disturbance tracking northward through Lower Michigan to fuel a long duration severe thunderstorm event across Southeastern Michigan. The primary severe weather type observed with these storms was very large hail, along with 3 tornadoes.",,CSV
201203,15,1730,201203,15,1730,60759.0,363007,MICHIGAN,26.0,2012,March,Hail,C,161,WASHTENAW,DTX,15-MAR-12 17:30:00,EST-5,15-MAR-12 17:30:00,0,0,0,0,0.00K,0.00K,Trained Spotter,1.0,,,,,,,,,,,2.0,ENE,ANN ARBOR ARPT,2.0,ENE,ANN ARBOR ARPT,42.23,-83.7,42.23,-83.7,"An amplified, upper level weather pattern allowed for an unseasonably warm and humid air mass to infiltrate the southern Great Lakes region.  Highly anomalous for the month of March, surface dew points climbed into the lower 60 degree range across much of Southeastern Michigan. This rich moisture combined with an upper level disturbance tracking northward through Lower Michigan to fuel a long duration severe thunderstorm event across Southeastern Michigan. The primary severe weather type observed with these storms was very large hail, along with 3 tornadoes.",,CSV
201203,15,1618,201203,15,1656,60759.0,362955,MICHIGAN,26.0,2012,March,Tornado,C,161,WASHTENAW,DTX,15-MAR-12 16:18:00,EST-5,15-MAR-12 16:56:00,0,0,0,0,12.00M,0.00K,NWS Storm Survey,,,,,EF3,7.57,800.0,,,,,2.0,WNW,HUDSON MILLS,1.0,W,SCIO,42.3956,-83.9571,42.3177,-83.853,"An amplified, upper level weather pattern allowed for an unseasonably warm and humid air mass to infiltrate the southern Great Lakes region.  Highly anomalous for the month of March, surface dew points climbed into the lower 60 degree range across much of Southeastern Michigan. This rich moisture combined with an upper level disturbance tracking northward through Lower Michigan to fuel a long duration severe thunderstorm event across Southeastern Michigan. The primary severe weather type observed with these storms was very large hail, along with 3 tornadoes.","A National Weather Service Storm Survey confirmed an EF-3 tornado touched down near Dexter, MI with maximum wind speeds of 135-140 mph. The path length was 7.6 miles with a maximum width of 800 yards. The tornado touched down at 5:18 pm just northeast of the intersection of N Territorial and Dexter Townhall Rd. The tornado moved southeast and produced EF-1 damage with winds estimated at 100 mph. Damage was limited to uprooted and snapped trees as well as minor roof damage. The tornado strengthened as it hit the Horseshoe Bend Subdivision with winds estimated at 120 mph and structural damage to the outside of homes. The tornado then continued to track southeast alongside Dexter-Pinckney Rd. and produced EF-3 damage at 5:31pm. Winds estimated at 135-140 mph destroyed one home northwest of Dexter. The tornado then made a left turn and paralleled Huron River Dr. producing EF-2 damage on the north side of Dexter. The tornado then produced EF-3 damage again at 5:49pm in the Huron Farms Subdivision with winds estimated at 135-140 mph. One home was destroyed and another house had only interior rooms left standing. The tornado then weakened as it moved southeast and lifted at 5:56 pm near the intersection of Zeeb Rd. and Ann Arbor-Dexter Rd. In total, 20 homes were severely damaged, with some damage to at least 200 homes.",CSV
201207,3,1507,201207,3,1507,66858.0,401118,MICHIGAN,26.0,2012,July,Hail,C,161,WASHTENAW,DTX,03-JUL-12 15:07:00,EST-5,03-JUL-12 15:07:00,0,0,0,0,0.00K,0.00K,Law Enforcement,1.75,,,,,,,,,,,3.0,WNW,SALEM ARPT,3.0,WNW,SALEM ARPT,42.43,-83.65,42.43,-83.65,"Severe thunderstorms developed during the late afternoon hours, impacting areas mostly along the M-59 corridor.",,CSV
201207,3,1710,201207,3,1710,66858.0,401125,MICHIGAN,26.0,2012,July,Hail,C,161,WASHTENAW,DTX,03-JUL-12 17:10:00,EST-5,03-JUL-12 17:10:00,0,0,0,0,0.00K,0.00K,Public,1.0,,,,,,,,,,,1.0,NE,YPSILANTI MCENNAN FL,1.0,NE,YPSILANTI MCENNAN FL,42.21,-83.61,42.21,-83.61,"Severe thunderstorms developed during the late afternoon hours, impacting areas mostly along the M-59 corridor.",,CSV
201207,27,1335,201207,27,1335,67370.0,403877,MICHIGAN,26.0,2012,July,Thunderstorm Wind,C,125,OAKLAND,DTX,27-JUL-12 13:35:00,EST-5,27-JUL-12 13:35:00,0,0,0,0,0.00K,0.00K,Trained Spotter,50.0,EG,,,,,,,,,,3.0,SE,SOUTH LYON,3.0,SE,SOUTH LYON,42.44,-83.59,42.44,-83.59,A few severe thunderstorms impacted Livingston and Oakland Counties.,Several two to four inch diameter tree limbs reported down.,CSV
201207,1,1636,201207,1,1636,65245.0,390881,MICHIGAN,26.0,2012,July,Thunderstorm Wind,C,161,WASHTENAW,DTX,01-JUL-12 16:36:00,EST-5,01-JUL-12 16:36:00,0,0,0,0,0.00K,0.00K,Emergency Manager,54.0,EG,,,,,,,,,,1.0,NE,WILLIS DOWNWIND FLD,1.0,NE,WILLIS DOWNWIND FLD,42.16,-83.56,42.16,-83.56,Severe thunderstorms south of Eight Mile Road produced both large hail and wind damage.,Several trees and large tree limbs reported down.,CSV
201207,1,1642,201207,1,1642,65245.0,390882,MICHIGAN,26.0,2012,July,Hail,C,163,WAYNE,DTX,01-JUL-12 16:42:00,EST-5,01-JUL-12 16:42:00,0,0,0,0,0.00K,0.00K,Trained Spotter,1.0,,,,,,,,,,,2.0,WNW,WEST SUMPTER,2.0,WNW,WEST SUMPTER,42.13,-83.54,42.13,-83.54,Severe thunderstorms south of Eight Mile Road produced both large hail and wind damage.,,CSV
201207,1,1642,201207,1,1642,65245.0,390883,MICHIGAN,26.0,2012,July,Thunderstorm Wind,C,163,WAYNE,DTX,01-JUL-12 16:42:00,EST-5,01-JUL-12 16:42:00,0,0,0,0,0.00K,0.00K,Trained Spotter,50.0,EG,,,,,,,,,,2.0,WNW,WEST SUMPTER,2.0,WNW,WEST SUMPTER,42.13,-83.54,42.13,-83.54,Severe thunderstorms south of Eight Mile Road produced both large hail and wind damage.,Several large tree limbs reported down.,CSV
201207,3,1710,201207,3,1710,66858.0,404928,MICHIGAN,26.0,2012,July,Thunderstorm Wind,C,161,WASHTENAW,DTX,03-JUL-12 17:10:00,EST-5,03-JUL-12 17:10:00,0,0,0,0,0.00K,0.00K,Emergency Manager,52.0,EG,,,,,,,,,,2.0,ENE,ANN ARBOR ARPT,2.0,ENE,ANN ARBOR ARPT,42.23,-83.69,42.23,-83.69,"Severe thunderstorms developed during the late afternoon hours, impacting areas mostly along the M-59 corridor.",An eight inch diameter tree was reported down by the exit ramp of U.S. 23 and U.S. 12.,CSV
201207,5,336,201207,5,336,67147.0,402824,MICHIGAN,26.0,2012,July,Thunderstorm Wind,C,161,WASHTENAW,DTX,05-JUL-12 03:36:00,EST-5,05-JUL-12 03:36:00,0,0,0,0,0.00K,0.00K,Trained Spotter,52.0,EG,,,,,,,,,,1.0,W,DEXTER,1.0,W,DEXTER,42.33,-83.88,42.33,-83.88,"Numerous severe thunderstorms, producing wind damage, impacted areas along and south of the I-69 corridor during the early morning hours.",Spotter estimated 60 mph thunderstorm wind gust.,CSV
201207,5,337,201207,5,337,67147.0,402826,MICHIGAN,26.0,2012,July,Thunderstorm Wind,C,161,WASHTENAW,DTX,05-JUL-12 03:37:00,EST-5,05-JUL-12 03:37:00,0,0,0,0,2.00K,0.00K,Emergency Manager,54.0,EG,,,,,,,,,,2.0,NNW,LIMA,2.0,NNW,LIMA,42.33,-83.96,42.33,-83.96,"Numerous severe thunderstorms, producing wind damage, impacted areas along and south of the I-69 corridor during the early morning hours.",Large tree fell onto power lines at Lima Center and Dexter-Chelsea roads.,CSV
201207,5,338,201207,5,338,67147.0,402844,MICHIGAN,26.0,2012,July,Thunderstorm Wind,C,161,WASHTENAW,DTX,05-JUL-12 03:38:00,EST-5,05-JUL-12 03:38:00,0,0,0,0,0.00K,0.00K,Emergency Manager,56.0,EG,,,,,,,,,,0.0,N,DELHI MILLS,0.0,N,DELHI MILLS,42.33,-83.8,42.33,-83.8,"Numerous severe thunderstorms, producing wind damage, impacted areas along and south of the I-69 corridor during the early morning hours.",Multiple trees reported down between Dexter and Ann Arbor.,CSV
201306,28,1144,201306,28,1144,76751.0,463217,MICHIGAN,26.0,2013,June,Thunderstorm Wind,C,161,WASHTENAW,DTX,28-JUN-13 11:44:00,EST-5,28-JUN-13 11:44:00,0,0,0,0,5.00K,0.00K,911 Call Center,52.0,EG,,,,,,,,,,1.0,NE,WILLOW RUN,1.0,NE,WILLOW RUN,42.26,-83.56,42.26,-83.56,An isolated severe thunderstorm developed near Ypsilanti.,Large trees and powerlines reported blown down.,CSV
201306,27,1525,201306,27,1525,76777.0,463371,MICHIGAN,26.0,2013,June,Hail,C,161,WASHTENAW,DTX,27-JUN-13 15:25:00,EST-5,27-JUN-13 15:25:00,0,0,0,0,0.00K,0.00K,Trained Spotter,1.25,,,,,,,,,,,2.0,ENE,PITTSFIELD,2.0,ENE,PITTSFIELD,42.21,-83.68,42.21,-83.68,"Scattered severe thunderstorms developed, with Oakland and Washtenaw Counties being hardest hit, where flash flooding also occured.",,CSV
201306,27,1523,201306,27,1523,76777.0,463375,MICHIGAN,26.0,2013,June,Thunderstorm Wind,C,161,WASHTENAW,DTX,27-JUN-13 15:23:00,EST-5,27-JUN-13 15:23:00,0,0,0,0,0.00K,0.00K,Trained Spotter,56.0,MG,,,,,,,,,,2.0,NNE,MILAN,2.0,NNE,MILAN,42.11,-83.65,42.11,-83.65,"Scattered severe thunderstorms developed, with Oakland and Washtenaw Counties being hardest hit, where flash flooding also occured.",,CSV
201309,11,1715,201309,11,1715,78806.0,473520,MICHIGAN,26.0,2013,September,Thunderstorm Wind,C,93,LIVINGSTON,DTX,11-SEP-13 17:15:00,EST-5,11-SEP-13 17:15:00,0,0,0,0,0.00K,0.00K,911 Call Center,54.0,EG,,,,,,,,,,1.0,W,PINCKNEY,1.0,W,PINCKNEY,42.45,-83.95,42.45,-83.95,A cold front triggered several severe thunderstorms focused mostly along the M-59 Corridor.,Trees reported down.,CSV
201308,12,1806,201308,12,1806,78802.0,473472,MICHIGAN,26.0,2013,August,Hail,C,161,WASHTENAW,DTX,12-AUG-13 18:06:00,EST-5,12-AUG-13 18:06:00,0,0,0,0,0.00K,0.00K,Trained Spotter,1.0,,,,,,,,,,,0.0,N,DEXTER,0.0,N,DEXTER,42.33,-83.87,42.33,-83.87,Large hail was reported with a thunderstorm near Chelsea.,,CSV
201310,6,1620,201310,6,1620,79403.0,476280,MICHIGAN,26.0,2013,October,Thunderstorm Wind,C,161,WASHTENAW,DTX,06-OCT-13 16:20:00,EST-5,06-OCT-13 16:20:00,0,0,0,0,3.00K,0.00K,Trained Spotter,52.0,EG,,,,,,,,,,2.0,SE,WHITTAKER,2.0,SE,WHITTAKER,42.11,-83.57,42.11,-83.57,An isolated severe thunderstorm developed near Willis in Washtenaw County.,Several willow trees and powerline poles reported down.,CSV
201307,10,1252,201307,10,1252,77733.0,468851,MICHIGAN,26.0,2013,July,Thunderstorm Wind,C,161,WASHTENAW,DTX,10-JUL-13 12:52:00,EST-5,10-JUL-13 12:52:00,0,0,0,0,0.00K,0.00K,911 Call Center,56.0,EG,,,,,,,,,,3.0,SW,SALINE,3.0,SW,SALINE,42.14,-83.8,42.14,-83.8,A cold front triggered a few strong to severe thunderstorms.,Numerous reports of trees blown down and blocking roads.,CSV
201307,10,1314,201307,10,1314,77733.0,468852,MICHIGAN,26.0,2013,July,Thunderstorm Wind,C,161,WASHTENAW,DTX,10-JUL-13 13:14:00,EST-5,10-JUL-13 13:14:00,0,0,0,0,0.00K,0.00K,Trained Spotter,50.0,EG,,,,,,,,,,1.0,SSW,RAWSONVILLE,1.0,SSW,RAWSONVILLE,42.2,-83.56,42.2,-83.56,A cold front triggered a few strong to severe thunderstorms.,Four 6 to 10 inch tree limbs reported down.,CSV
201307,19,2349,201307,19,2349,76781.0,468030,MICHIGAN,26.0,2013,July,Thunderstorm Wind,C,161,WASHTENAW,DTX,19-JUL-13 23:49:00,EST-5,19-JUL-13 23:49:00,0,0,0,0,0.00K,0.00K,Trained Spotter,50.0,EG,,,,,,,,,,1.0,E,WILLOW RUN,1.0,E,WILLOW RUN,42.25,-83.56,42.25,-83.56,"Relief from a 6 day Heat Wave came in the form of a slow moving cold front, which triggered multiple rounds of severe thunderstorms across Southeast Michigan during the afternoon and evening hours of July 19th.",Spotter estimated a 58 mph thunderstorm wind gust.,CSV
201307,10,1300,201307,10,1300,77733.0,468848,MICHIGAN,26.0,2013,July,Hail,C,161,WASHTENAW,DTX,10-JUL-13 13:00:00,EST-5,10-JUL-13 13:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,0.75,,,,,,,,,,,3.0,WNW,SALINE,3.0,WNW,SALINE,42.19,-83.83,42.19,-83.83,A cold front triggered a few strong to severe thunderstorms.,,CSV
201307,10,1317,201307,10,1317,77733.0,468849,MICHIGAN,26.0,2013,July,Hail,C,161,WASHTENAW,DTX,10-JUL-13 13:17:00,EST-5,10-JUL-13 13:17:00,0,0,0,0,0.00K,0.00K,Trained Spotter,0.75,,,,,,,,,,,0.0,N,YPSILANTI,0.0,N,YPSILANTI,42.23,-83.62,42.23,-83.62,A cold front triggered a few strong to severe thunderstorms.,,CSV
201307,19,2230,201307,19,2230,76781.0,463432,MICHIGAN,26.0,2013,July,Thunderstorm Wind,C,93,LIVINGSTON,DTX,19-JUL-13 22:30:00,EST-5,19-JUL-13 22:30:00,0,0,0,0,0.00K,0.00K,911 Call Center,50.0,EG,,,,,,,,,,0.0,N,HAMBURG,0.0,N,HAMBURG,42.45,-83.8,42.45,-83.8,"Relief from a 6 day Heat Wave came in the form of a slow moving cold front, which triggered multiple rounds of severe thunderstorms across Southeast Michigan during the afternoon and evening hours of July 19th.",Several reports of large tree branches down.,CSV
201307,19,2350,201307,19,2350,76781.0,467863,MICHIGAN,26.0,2013,July,Thunderstorm Wind,C,161,WASHTENAW,DTX,19-JUL-13 23:50:00,EST-5,19-JUL-13 23:50:00,0,0,0,0,0.00K,0.00K,911 Call Center,56.0,EG,,,,,,,,,,4.0,W,WORDEN,4.0,W,WORDEN,42.37,-83.7,42.37,-83.7,"Relief from a 6 day Heat Wave came in the form of a slow moving cold front, which triggered multiple rounds of severe thunderstorms across Southeast Michigan during the afternoon and evening hours of July 19th.",Trees reported down.,CSV
201307,19,2035,201307,19,2035,76781.0,463436,MICHIGAN,26.0,2013,July,Thunderstorm Wind,C,161,WASHTENAW,DTX,19-JUL-13 20:35:00,EST-5,19-JUL-13 20:35:00,0,0,0,0,0.00K,0.00K,911 Call Center,50.0,EG,,,,,,,,,,3.0,ESE,BENTON,3.0,ESE,BENTON,42.11,-83.8,42.11,-83.8,"Relief from a 6 day Heat Wave came in the form of a slow moving cold front, which triggered multiple rounds of severe thunderstorms across Southeast Michigan during the afternoon and evening hours of July 19th.",A 1 foot diameter tree reported down.,CSV
201307,19,2007,201307,19,2007,76781.0,463440,MICHIGAN,26.0,2013,July,Thunderstorm Wind,C,161,WASHTENAW,DTX,19-JUL-13 20:07:00,EST-5,19-JUL-13 20:07:00,0,0,0,0,0.00K,0.00K,Emergency Manager,50.0,EG,,,,,,,,,,2.0,NNW,YORK,2.0,NNW,YORK,42.13,-83.74,42.13,-83.74,"Relief from a 6 day Heat Wave came in the form of a slow moving cold front, which triggered multiple rounds of severe thunderstorms across Southeast Michigan during the afternoon and evening hours of July 19th.",A tree was reported down.,CSV
201305,22,1614,201305,22,1614,75590.0,456305,MICHIGAN,26.0,2013,May,Thunderstorm Wind,C,161,WASHTENAW,DTX,22-MAY-13 16:14:00,EST-5,22-MAY-13 16:14:00,0,0,0,0,0.00K,0.00K,Emergency Manager,50.0,EG,,,,,,,,,,1.0,N,WHITTAKER,1.0,N,WHITTAKER,42.14,-83.6,42.14,-83.6,A few severe thunderstorms impacted the Detroit Metro Area with isolated wind gusts up to 60 mph.,"A 14 inch diameter tree limb was reported blown down, taking the power lines down as well.",CSV
201306,27,1545,201306,27,1730,76777.0,463383,MICHIGAN,26.0,2013,June,Flash Flood,C,161,WASHTENAW,DTX,27-JUN-13 15:45:00,EST-5,27-JUN-13 17:30:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,,,,,,1.0,SW,SCIO,3.0,W,SALINE,42.3099,-83.8449,42.1758,-83.8312,"Scattered severe thunderstorms developed, with Oakland and Washtenaw Counties being hardest hit, where flash flooding also occured.","Heavy rain from thunderstorms caused flooding up to 4 feet deep, with several high water rescues needed from emergency personnel as cars stalled in the high water.|Spotter reports indicate 2 to 4 inches of rain fell within a 2 to 3 hour window.",CSV
201304,18,1338,201304,18,1338,73082.0,442705,MICHIGAN,26.0,2013,April,Thunderstorm Wind,C,161,WASHTENAW,DTX,18-APR-13 13:38:00,EST-5,18-APR-13 13:38:00,0,0,0,0,5.00K,0.00K,Trained Spotter,52.0,EG,,,,,,,,,,0.0,N,ANN ARBOR,0.0,N,ANN ARBOR,42.28,-83.73,42.28,-83.73,"A warm front lifted through Southeast Michigan, with strong winds within the warm sector leading to gusts up to 60 mph over Washtenaw and Wayne counties, causing a few downed trees and powerlines. A surface trough then initiated scattered severe thunderstorms which produced wind damage.",Shingles blown off roofs.,CSV
201311,17,1725,201311,17,1725,80678.0,484845,MICHIGAN,26.0,2013,November,Thunderstorm Wind,C,161,WASHTENAW,DTX,17-NOV-13 17:25:00,EST-5,17-NOV-13 17:25:00,0,0,0,0,0.00K,0.00K,Amateur Radio,50.0,EG,,,,,,,,,,1.0,S,WHITMORE LAKE,1.0,S,WHITMORE LAKE,42.4,-83.75,42.4,-83.75,"A powerful low pressure system strengthened and tracked northeast from the western Great Lakes towards James Bay during the afternoon of November 17th through the overnight hours. Southerly winds out ahead of the cold front allowed temperatures to soar into the lower to middle 60s during the afternoon hours across southeast Michigan. A line of thunderstorms developed with the cold front that swept through the area during the evening hours. Several of these storms produced severe wind gusts and wind damage as they moved through the area.  Behind the cold front, gradient winds gusted to 55 to 65 mph during the evening and overnight hours, producing additional damage across southeast Michigan. Widespread trees and power lines downed by the winds lead to over 400,000 homes and businesses to lose power.","Report of 6 inch diameter tree down, along with multiple power outages.",CSV
201311,17,1730,201311,17,1730,80678.0,484846,MICHIGAN,26.0,2013,November,Thunderstorm Wind,C,161,WASHTENAW,DTX,17-NOV-13 17:30:00,EST-5,17-NOV-13 17:30:00,0,0,0,0,0.00K,0.00K,Trained Spotter,50.0,EG,,,,,,,,,,2.0,NNW,WILLOW RUN,2.0,NNW,WILLOW RUN,42.28,-83.59,42.28,-83.59,"A powerful low pressure system strengthened and tracked northeast from the western Great Lakes towards James Bay during the afternoon of November 17th through the overnight hours. Southerly winds out ahead of the cold front allowed temperatures to soar into the lower to middle 60s during the afternoon hours across southeast Michigan. A line of thunderstorms developed with the cold front that swept through the area during the evening hours. Several of these storms produced severe wind gusts and wind damage as they moved through the area.  Behind the cold front, gradient winds gusted to 55 to 65 mph during the evening and overnight hours, producing additional damage across southeast Michigan. Widespread trees and power lines downed by the winds lead to over 400,000 homes and businesses to lose power.",A few 4 to 5 inch diameter trees were reported blown down.,CSV
201311,17,1738,201311,17,1738,80678.0,484851,MICHIGAN,26.0,2013,November,Thunderstorm Wind,C,163,WAYNE,DTX,17-NOV-13 17:38:00,EST-5,17-NOV-13 17:38:00,0,0,0,0,0.00K,0.00K,ASOS,61.0,MG,,,,,,,,,,1.0,S,DENTON,1.0,S,DENTON,42.24,-83.52,42.24,-83.52,"A powerful low pressure system strengthened and tracked northeast from the western Great Lakes towards James Bay during the afternoon of November 17th through the overnight hours. Southerly winds out ahead of the cold front allowed temperatures to soar into the lower to middle 60s during the afternoon hours across southeast Michigan. A line of thunderstorms developed with the cold front that swept through the area during the evening hours. Several of these storms produced severe wind gusts and wind damage as they moved through the area.  Behind the cold front, gradient winds gusted to 55 to 65 mph during the evening and overnight hours, producing additional damage across southeast Michigan. Widespread trees and power lines downed by the winds lead to over 400,000 homes and businesses to lose power.",,CSV
201307,19,2349,201307,19,2349,76781.0,468029,MICHIGAN,26.0,2013,July,Thunderstorm Wind,C,161,WASHTENAW,DTX,19-JUL-13 23:49:00,EST-5,19-JUL-13 23:49:00,0,0,0,0,0.00K,0.00K,Trained Spotter,50.0,EG,,,,,,,,,,1.0,SSW,ANN ARBOR,1.0,SSW,ANN ARBOR,42.2666,-83.7375,42.2666,-83.7375,"Relief from a 6 day Heat Wave came in the form of a slow moving cold front, which triggered multiple rounds of severe thunderstorms across Southeast Michigan during the afternoon and evening hours of July 19th.",Six inch diameter tree limbs reported down.,CSV
201404,29,2000,201404,29,2000,84457.0,509898,MICHIGAN,26.0,2014,April,Thunderstorm Wind,C,161,WASHTENAW,DTX,29-APR-14 20:00:00,EST-5,29-APR-14 20:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,50.0,EG,,,,,,,,,,2.0,SE,DOVER,2.0,SE,DOVER,42.38,-83.87,42.38,-83.87,"April 29th brought a few severe storms to the area, bringing hail and strong winds to parts of Southeast Michigan. Nickel size hail was reported with the storms, along with 50-60 mph wind gusts causing downed trees and power lines. These storms formed in association with a warm front that had set up across the area from the associated large low pressure system in the Midwest. Southerly winds and clouds clearing out allowed for temperatures to climb into the 70s across much of the area creating the instability needed to help in storm development. The large weather system that brought the storms to Michigan, also brought a whole spectrum of weather from the Northern Great lakes to the Deep South. Snow was reported in parts of Minnesota and Northern Wisconsin, while the South endured round after round of intense severe weather, including numerous tornadoes.",Two foot diameter tree limbs reported blown down.,CSV
201404,29,2000,201404,29,2000,84457.0,509899,MICHIGAN,26.0,2014,April,Thunderstorm Wind,C,161,WASHTENAW,DTX,29-APR-14 20:00:00,EST-5,29-APR-14 20:00:00,0,0,0,0,5.00K,0.00K,Trained Spotter,52.0,EG,,,,,,,,,,1.0,N,HUDSON MILLS,1.0,N,HUDSON MILLS,42.39,-83.92,42.39,-83.92,"April 29th brought a few severe storms to the area, bringing hail and strong winds to parts of Southeast Michigan. Nickel size hail was reported with the storms, along with 50-60 mph wind gusts causing downed trees and power lines. These storms formed in association with a warm front that had set up across the area from the associated large low pressure system in the Midwest. Southerly winds and clouds clearing out allowed for temperatures to climb into the 70s across much of the area creating the instability needed to help in storm development. The large weather system that brought the storms to Michigan, also brought a whole spectrum of weather from the Northern Great lakes to the Deep South. Snow was reported in parts of Minnesota and Northern Wisconsin, while the South endured round after round of intense severe weather, including numerous tornadoes.",A 3 foot in diameter tree limb fell onto 2 cars.,CSV
201404,29,2010,201404,29,2010,84457.0,509900,MICHIGAN,26.0,2014,April,Thunderstorm Wind,C,125,OAKLAND,DTX,29-APR-14 20:10:00,EST-5,29-APR-14 20:10:00,0,0,0,0,0.00K,0.00K,Trained Spotter,50.0,EG,,,,,,,,,,1.0,SSW,SOUTH LYON,1.0,SSW,SOUTH LYON,42.45,-83.64,42.45,-83.64,"April 29th brought a few severe storms to the area, bringing hail and strong winds to parts of Southeast Michigan. Nickel size hail was reported with the storms, along with 50-60 mph wind gusts causing downed trees and power lines. These storms formed in association with a warm front that had set up across the area from the associated large low pressure system in the Midwest. Southerly winds and clouds clearing out allowed for temperatures to climb into the 70s across much of the area creating the instability needed to help in storm development. The large weather system that brought the storms to Michigan, also brought a whole spectrum of weather from the Northern Great lakes to the Deep South. Snow was reported in parts of Minnesota and Northern Wisconsin, while the South endured round after round of intense severe weather, including numerous tornadoes.",Tree blown down.,CSV
201404,29,2013,201404,29,2013,84457.0,509901,MICHIGAN,26.0,2014,April,Thunderstorm Wind,C,125,OAKLAND,DTX,29-APR-14 20:13:00,EST-5,29-APR-14 20:13:00,0,0,0,0,0.00K,0.00K,Trained Spotter,50.0,EG,,,,,,,,,,2.0,NW,OAKWOOD,2.0,NW,OAKWOOD,42.45,-83.51,42.45,-83.51,"April 29th brought a few severe storms to the area, bringing hail and strong winds to parts of Southeast Michigan. Nickel size hail was reported with the storms, along with 50-60 mph wind gusts causing downed trees and power lines. These storms formed in association with a warm front that had set up across the area from the associated large low pressure system in the Midwest. Southerly winds and clouds clearing out allowed for temperatures to climb into the 70s across much of the area creating the instability needed to help in storm development. The large weather system that brought the storms to Michigan, also brought a whole spectrum of weather from the Northern Great lakes to the Deep South. Snow was reported in parts of Minnesota and Northern Wisconsin, while the South endured round after round of intense severe weather, including numerous tornadoes.",Powerlines reported down.,CSV
201405,12,1542,201405,12,1542,85074.0,513748,MICHIGAN,26.0,2014,May,Hail,C,161,WASHTENAW,DTX,12-MAY-14 15:42:00,EST-5,12-MAY-14 15:42:00,0,0,0,0,0.00K,0.00K,Trained Spotter,0.75,,,,,,,,,,,1.0,N,YPSILANTI,1.0,N,YPSILANTI,42.24,-83.62,42.24,-83.62,"A warm front produced one severe thunderstorm, along with Flash Flooding and a couple reports of dime size Hail.",,CSV
201407,1,210,201407,1,210,86898.0,527261,MICHIGAN,26.0,2014,July,Thunderstorm Wind,C,161,WASHTENAW,DTX,01-JUL-14 02:10:00,EST-5,01-JUL-14 02:10:00,0,0,0,0,0.00K,0.00K,Trained Spotter,52.0,EG,,,,,,,,,,1.0,NNE,ANN ARBOR ARPT,1.0,NNE,ANN ARBOR ARPT,42.24,-83.72,42.24,-83.72,"The last day of June and into the first day of July, saw a line of severe storms form out over the plains that quickly raced east across Iowa, Southern Wisconsin, Northern Illinois, Northern Indiana, and into Southern Lower Michigan.  Southeast Michigan saw damaging winds move through between 2:30 a.m. and 5:30 a.m. on the morning of July 1st.  Southwestern Oakland, southeastern Livingston, and parts of Washtenaw counties saw the most extensive damage as numerous trees and power lines were taken down.  The highest wind gust was reported in Wixom at 74 mph.  These storms were classified as a derecho by the Storm Prediction Center (SPC).",One large tree and tree limbs blown down.,CSV
