STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,TAVG,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT01,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT06,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT05,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT11,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT04,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT03,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070626,-9999, , , ,9999,33.3, , ,0,1800,19.4, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070627,-9999, , , ,9999,31.7, , ,0,1800,20.0, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,1, , ,0,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070628,-9999, , , ,9999,25.0, , ,0,1800,18.9, , ,0,1800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070629,-9999, , , ,9999,24.4, , ,0,1800,11.7, , ,0,1800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070630,-9999, , , ,9999,26.1, , ,0,1800,11.1, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070701,-9999, , , ,9999,25.0, , ,0,1800,11.7, , ,0,1800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070702,-9999, , , ,9999,23.3, , ,0,1800,8.9, , ,0,1800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070703,-9999, , , ,9999,27.2, , ,0,1800,15.6, , ,0,1800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070704,-9999, , , ,9999,27.8, , ,0,1800,16.7, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070705,-9999, , , ,9999,28.9, , ,0,1800,17.2, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,1, , ,0,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070706,-9999, , , ,9999,28.9, , ,0,1800,15.6, , ,0,1800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070707,-9999, , , ,9999,31.1, , ,0,1800,15.0, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070708,-9999, , , ,9999,35.6, , ,0,1800,20.6, , ,0,1800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070709,-9999, , , ,9999,34.4, , ,0,1800,23.9, , ,0,1800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070710,-9999, , , ,9999,33.9, , ,0,1800,21.1, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070711,-9999, , , ,9999,30.6, , ,0,1800,18.9, , ,0,1800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070712,-9999, , , ,9999,26.7, , ,0,1800,14.4, , ,0,1800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070713,-9999, , , ,9999,23.9, , ,0,1800,11.1, , ,0,1800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070714,-9999, , , ,9999,24.4, , ,0,1800,12.2, , ,0,1800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070715,-9999, , , ,9999,26.7, , ,0,1800,11.1, , ,0,1800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070716,-9999, , , ,9999,28.3, , ,0,1800,12.8, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070717,-9999, , , ,9999,23.9, , ,0,1800,18.3, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070718,-9999, , , ,9999,30.6, , ,0,1800,17.8, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070719,-9999, , , ,9999,28.3, , ,0,1800,18.3, , ,0,1800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,1, , ,0,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070720,-9999, , , ,9999,23.3, , ,0,1800,11.7, , ,0,1800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070721,-9999, , , ,9999,25.6, , ,0,1800,9.4, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070722,-9999, , , ,9999,26.7, , ,0,1800,11.7, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070723,-9999, , , ,9999,28.3, , ,0,1800,12.2, , ,0,1800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070724,-9999, , , ,9999,27.2, , ,0,1800,16.1, , ,0,1800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070725,-9999, , , ,9999,23.9, , ,0,1800,16.1, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070726,-9999, , , ,9999,25.0, , ,0,1800,14.4, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070727,-9999, , , ,9999,29.4, , ,0,1800,16.7, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070728,-9999, , , ,9999,27.8, , ,0,1800,17.8, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070729,-9999, , , ,9999,29.4, , ,0,1800,16.1, , ,0,1800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070730,-9999, , , ,9999,30.0, , ,0,1800,15.6, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070731,-9999, , , ,9999,32.8, , ,0,1800,18.3, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070801,-9999, , , ,9999,34.4, , ,0,1800,20.0, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070802,-9999, , , ,9999,33.3, , ,0,1800,20.6, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070803,-9999, , , ,9999,32.8, , ,0,1800,21.7, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070804,-9999, , , ,9999,31.1, , ,0,1800,17.2, , ,0,1800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070805,-9999, , , ,9999,26.1, , ,0,1800,17.2, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070806,-9999, , , ,9999,30.6, , ,0,1800,20.6, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070807,-9999, , , ,9999,30.6, , ,0,1800,22.2, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070808,-9999, , , ,9999,31.7, , ,0,1800,22.2, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070809,-9999, , , ,9999,30.6, , ,0,1800,19.4, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070810,-9999, , , ,9999,28.3, , ,0,1800,21.1, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070811,-9999, , , ,9999,28.9, , ,0,1800,16.7, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070812,-9999, , , ,9999,30.6, , ,0,1800,19.4, , ,0,1800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070813,-9999, , , ,9999,29.4, , ,0,1800,13.9, , ,0,1800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070814,-9999, , , ,9999,27.2, , ,0,1800,13.3, , ,0,1800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070815,-9999, , , ,9999,25.6, , ,0,1800,19.4, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070816,-9999, , , ,9999,28.9, , ,0,1800,20.0, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070817,-9999, , , ,9999,26.7, , ,0,1800,13.9, , ,0,1800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070818,-9999, , , ,9999,24.4, , ,0,1800,8.9, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070819,-9999, , , ,9999,18.9, , ,0,1800,12.2, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070820,-9999, , , ,9999,16.7, , ,0,1800,15.0, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070821,-9999, , , ,9999,23.9, , ,0,1800,14.4, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070822,-9999, , , ,9999,31.1, , ,0,1800,19.4, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070823,-9999, , , ,9999,30.6, , ,0,1800,20.0, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070824,-9999, , , ,9999,30.0, , ,0,1800,19.4, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070825,-9999, , , ,9999,24.4, , ,0,1800,20.6, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070826,-9999, , , ,9999,24.4, , ,0,1800,13.9, , ,0,1800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070827,-9999, , , ,9999,26.7, , ,0,1800,13.3, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070828,-9999, , , ,9999,30.0, , ,0,1800,15.6, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070829,-9999, , , ,9999,32.8, , ,0,1800,19.4, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070830,-9999, , , ,9999,30.0, , ,0,1800,17.8, , ,0,1800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070831,-9999, , , ,9999,25.0, , ,0,1800,10.6, , ,0,1800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070901,-9999, , , ,9999,26.1, , ,0,1800,12.2, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070902,-9999, , , ,9999,26.7, , ,0,1800,13.3, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070903,-9999, , , ,9999,30.0, , ,0,1800,15.0, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070904,-9999, , , ,9999,28.9, , ,0,1800,16.7, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070905,-9999, , , ,9999,31.7, , ,0,1800,16.7, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070906,-9999, , , ,9999,30.0, , ,0,1800,17.8, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070907,-9999, , , ,9999,27.2, , ,0,1800,21.1, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,1, , ,0,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070908,-9999, , , ,9999,26.1, , ,0,1800,16.1, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070909,-9999, , , ,9999,26.7, , ,0,1800,16.7, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070910,-9999, , , ,9999,25.6, , ,0,1800,16.7, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070911,-9999, , , ,9999,21.7, , ,0,1800,12.2, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070912,-9999, , , ,9999,16.1, , ,0,1800,7.2, , ,0,1800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070913,-9999, , , ,9999,22.8, , ,0,1800,6.1, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070914,-9999, , , ,9999,22.2, , ,0,1800,11.7, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070915,-9999, , , ,9999,16.7, , ,0,1800,4.4, , ,0,1800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070916,-9999, , , ,9999,18.3, , ,0,1800,2.8, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070917,-9999, , , ,9999,21.1, , ,0,1800,6.7, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070918,-9999, , , ,9999,27.2, , ,0,1800,10.0, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070919,-9999, , , ,9999,30.6, , ,0,1800,12.8, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070920,-9999, , , ,9999,28.3, , ,0,1800,14.4, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,20070921,-9999, , , ,9999,30.6, , ,0,1800,13.9, , ,0,1800,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
